City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Kota Bahru,MY,6.1333,102.2386,75.92,75,83,1.32,broken clouds
699,Mazamari,PE,-11.3258,-74.5308,69.71,99,100,0.94,overcast clouds
700,Jonesboro,US,35.8423,-90.7043,67.78,86,67,17.0,broken clouds
701,Dandong,CN,40.1292,124.3947,37.92,81,100,3.51,overcast clouds
702,Honolulu,US,21.3069,-157.8583,74.97,71,100,13.98,light rain
703,Birjand,IR,32.8663,59.2211,45.68,20,100,6.15,overcast clouds
704,Marbella,ES,36.5154,-4.8858,55.26,63,19,7.29,few clouds
705,Port-Cartier,CA,50.0334,-66.8654,12.42,72,3,10.94,clear sky
706,Basay,PH,9.4087,122.64,80.19,74,100,9.37,overcast clouds
707,Ca Mau,VN,9.1769,105.15,72.79,79,100,8.63,overcast clouds
708,Teguise,ES,29.0605,-13.564,62.82,72,40,14.97,scattered clouds
709,Bac Lieu,VN,9.285,105.7244,73.33,83,58,10.83,broken clouds
710,Saint-Ambroise,CA,48.5501,-71.3324,4.59,95,100,2.89,overcast clouds
711,Kamenka,RU,51.3223,42.7678,27.07,66,100,6.55,overcast clouds
712,Kangaatsiaq,GL,68.3065,-53.4641,28.26,87,100,14.9,snow
713,Talara,PE,-4.5772,-81.2719,66.43,88,100,16.02,overcast clouds
714,Ottappalam,IN,10.7667,76.3833,76.75,94,22,0.51,few clouds
715,Trebisacce,IT,39.8708,16.5312,46.35,84,93,5.41,overcast clouds
716,Seoul,KR,37.5683,126.9778,38.64,80,0,2.3,clear sky
717,Turinsk,RU,58.0458,63.696,14.56,92,100,3.44,overcast clouds
718,Inhambane,MZ,-23.865,35.3833,75.63,91,0,7.43,clear sky
719,Geelong,AU,-38.1471,144.3607,79.3,49,99,4.0,overcast clouds
720,Kulevcha,UA,46.0303,29.9361,49.73,95,100,14.47,overcast clouds
721,Halifax,CA,44.6453,-63.5724,30.2,82,82,4.61,broken clouds
722,Celendin,PE,-6.8703,-78.1517,54.61,94,100,2.86,light rain
723,Poltavka,RU,54.3663,71.7632,22.44,93,100,6.87,overcast clouds
724,Roebourne,AU,-20.7833,117.1333,99.45,17,23,16.42,few clouds
725,Molln,DE,53.6333,10.6833,37.13,93,75,0.0,broken clouds
726,Maltahohe,NA,-24.8333,16.9833,56.37,55,0,7.83,clear sky
727,Ibipeba,BR,-11.6408,-42.0111,67.46,94,0,6.98,clear sky
728,Sobolevo,RU,54.4299,31.8996,23.36,97,100,5.3,overcast clouds
729,Totness,SR,5.8833,-56.3167,76.68,91,100,10.51,overcast clouds
730,Vostok,RU,46.4856,135.8833,29.55,92,100,6.73,overcast clouds
731,Kununurra,AU,-15.7667,128.7333,80.58,83,100,5.75,overcast clouds
732,Tarakan,ID,3.3,117.6333,74.7,100,75,2.3,light rain
733,Grand Forks,US,47.9417,-97.4337,15.73,86,90,31.07,overcast clouds
734,Caiaponia,BR,-16.9567,-51.8103,69.19,93,2,2.3,clear sky
735,Nuuk,GL,64.1835,-51.7216,25.41,80,75,23.02,light shower snow
736,Conchal,BR,-22.3303,-47.1725,65.12,87,7,1.97,clear sky
737,Te Karaka,NZ,-38.4654,177.8679,79.84,46,76,4.34,broken clouds
738,Poum,NC,-20.2333,164.0167,81.09,75,10,11.43,clear sky
739,Farafenni,GM,13.5667,-15.6,78.94,17,100,7.34,overcast clouds
740,Pointe-Noire,CG,-4.7761,11.8635,78.69,89,100,5.66,light rain
741,Valdivia,CL,-39.8142,-73.2459,73.49,45,0,7.49,clear sky
742,Coro,VE,11.4045,-69.6734,77.9,85,65,15.46,broken clouds
743,Zambezi,ZM,-13.5432,23.1047,65.25,88,100,3.36,overcast clouds
744,Filingue,NE,14.3521,3.3168,74.37,16,2,8.01,clear sky
745,Nurota,UZ,40.5614,65.6886,33.89,79,0,4.81,clear sky
746,San Remo,IT,43.8182,7.7612,49.32,23,1,3.0,clear sky
747,Dong Hoi,VN,17.4833,106.6,67.33,62,97,10.49,overcast clouds
748,Zeya,RU,53.75,127.2667,7.86,90,88,2.3,overcast clouds
749,Chapais,CA,49.7834,-74.8492,0.05,96,100,3.74,overcast clouds
750,Palu,ID,-0.8917,119.8707,86.41,62,96,3.36,overcast clouds
751,Husavik,IS,66.0449,-17.3389,42.71,80,100,25.81,moderate rain
752,Derzhavinsk,KZ,51.1,66.3167,14.54,87,100,6.2,overcast clouds
753,Lengshuijiang,CN,27.6881,111.4294,54.45,48,0,0.31,clear sky
754,Mama,RU,58.3106,112.8986,14.0,96,100,5.12,light snow
755,Rondonopolis,BR,-16.4708,-54.6356,76.64,82,87,3.58,overcast clouds
756,Mayumba,GA,-3.432,10.6554,77.18,92,100,3.49,moderate rain
757,Riyadh,SA,24.6877,46.7219,53.74,34,2,4.07,clear sky
758,Kalmunai,LK,7.4167,81.8167,77.25,85,2,2.26,clear sky
759,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.04,84,22,10.94,few clouds
760,Doha,QA,25.2867,51.5333,64.38,72,0,3.44,clear sky
761,Parrita,CR,9.5201,-84.3225,80.98,87,28,1.81,scattered clouds
762,Bayangol,RU,50.6977,103.4656,3.99,94,24,3.74,few clouds
763,Nyakahanga,TZ,-1.6033,31.1414,57.96,83,100,1.39,overcast clouds
764,Bridlington,GB,54.0831,-0.1919,38.89,70,100,6.49,overcast clouds
765,Mossendjo,CG,-2.9506,12.7261,68.81,98,100,1.81,light rain
766,Urusha,RU,54.05,122.9,11.3,73,100,5.73,overcast clouds
767,Guajara,BR,-2.9667,-57.6667,77.52,78,76,3.29,broken clouds
768,Manta,EC,-0.95,-80.7333,72.19,81,100,14.88,overcast clouds
769,Mandiana,GN,10.6333,-8.6833,73.65,21,7,4.5,clear sky
770,Gallup,US,35.5281,-108.7426,49.01,36,5,1.01,clear sky
771,Opuwo,NA,-18.0607,13.84,66.54,25,5,3.69,clear sky
772,Tete,MZ,-16.1564,33.5867,78.96,52,44,4.7,scattered clouds
773,Edd,ER,13.9297,41.6925,79.21,51,0,16.31,clear sky
774,Roald,NO,62.5833,6.1333,37.33,69,90,16.11,overcast clouds
775,Kazachinskoye,RU,57.6953,93.2761,30.67,95,100,10.25,light snow
776,Emba,KZ,48.8264,58.1442,28.18,82,100,7.05,overcast clouds
777,Ganzhou,CN,28.8184,115.4327,54.73,45,0,1.39,clear sky
778,Alekseyevka,RU,50.6309,38.6903,29.19,65,100,5.39,overcast clouds
779,Biak,ID,-0.9131,122.8766,80.94,77,100,1.7,moderate rain
780,Ust-Nera,RU,64.5667,143.2,-22.49,98,100,5.35,light snow
781,Marzuq,YE,14.4,46.4667,58.3,41,0,1.68,clear sky
782,Khandyga,RU,62.6667,135.6,-11.87,97,100,5.55,overcast clouds
783,Dustlik,UZ,40.5247,68.0358,40.95,62,0,5.57,clear sky
784,Kalur Kot,PK,32.1564,71.2594,58.78,60,0,5.26,clear sky
785,Paveh,IR,35.0434,46.3565,38.05,81,100,9.93,overcast clouds
786,Sabzevar,IR,36.2126,57.6819,42.37,45,84,5.97,broken clouds
787,Marathon,US,44.9,-89.7668,31.24,93,90,9.22,overcast clouds
788,Araouane,ML,18.9048,-3.5265,61.23,15,91,9.98,overcast clouds
789,Westport,US,41.1415,-73.3579,46.8,64,100,1.99,overcast clouds
790,Balkanabat,TM,39.5108,54.3671,51.82,32,91,3.56,overcast clouds
791,Panguna,PG,-6.3164,155.4848,79.3,71,100,2.08,light rain
792,Coihaique,CL,-45.5752,-72.0662,54.27,87,13,5.08,few clouds
793,Paracuaro,MX,20.15,-100.7667,59.43,56,83,3.31,broken clouds
794,Mecca,SA,21.4267,39.8261,73.62,73,0,3.22,clear sky
795,Rosetta,EG,31.4044,30.4164,66.04,70,100,8.43,overcast clouds
796,Tezu,IN,27.9167,96.1667,65.89,59,100,2.8,overcast clouds
797,Ouesso,CG,1.6136,16.0517,72.05,92,100,1.34,overcast clouds
798,Turochak,RU,52.2576,87.1224,12.87,95,100,2.68,overcast clouds
799,Luganville,VU,-15.5333,167.1667,85.48,69,21,10.09,few clouds
800,Poya,NC,-21.35,165.15,85.41,61,43,1.59,light rain
801,El Vigia,VE,8.6219,-71.6506,76.46,86,55,4.27,broken clouds
802,Avera,US,33.194,-82.5271,60.46,75,34,6.15,scattered clouds
803,Tabat,ID,-2.635,115.2274,79.39,81,100,4.34,overcast clouds
804,San Luis,AR,-33.295,-66.3356,65.32,78,19,11.16,few clouds
805,Luau,AO,-10.7073,22.2247,63.34,88,100,2.73,overcast clouds
806,Sandviken,SE,60.6167,16.7667,19.54,86,100,5.17,overcast clouds
807,Falam,MM,22.9167,93.6833,57.25,99,100,1.88,overcast clouds
808,San Rafael,AR,-34.6177,-68.3301,72.59,49,4,8.72,clear sky
809,Hamilton,US,39.1834,-84.5333,60.24,91,75,3.0,light rain
